,full_name,bioguide_id,govtrack_id,pct,birthday,gender,election_date,party,senate_class,stage,cycle,start_date,end_date,ranked_choice_reallocated,name,congressional
44,Raphael G. Warnock,W000790,456858,46.1,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-15,2022-10-17,False,raphaelwarnock,117
45,Raphael G. Warnock,W000790,456858,48.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-13,2022-10-17,False,raphaelwarnock,117
46,Raphael G. Warnock,W000790,456858,46.3,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-16,2022-10-16,False,raphaelwarnock,117
47,Raphael G. Warnock,W000790,456858,46.1,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-08,2022-10-13,False,raphaelwarnock,117
48,Raphael G. Warnock,W000790,456858,46.3,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-08,2022-10-11,False,raphaelwarnock,117
49,Raphael G. Warnock,W000790,456858,44.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-08,2022-10-11,False,raphaelwarnock,117
50,Raphael G. Warnock,W000790,456858,49.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-08,2022-10-11,False,raphaelwarnock,117
51,Raphael G. Warnock,W000790,456858,52.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-07,2022-10-10,False,raphaelwarnock,117
43,Raphael G. Warnock,W000790,456858,48.7,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-13,2022-10-18,False,raphaelwarnock,117
52,Raphael G. Warnock,W000790,456858,47.8,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-06,2022-10-07,False,raphaelwarnock,117
54,Raphael G. Warnock,W000790,456858,50.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-09-30,2022-10-04,False,raphaelwarnock,117
55,Raphael G. Warnock,W000790,456858,46.4,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-09-25,2022-10-04,False,raphaelwarnock,117
56,Raphael G. Warnock,W000790,456858,46.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-09-22,2022-09-26,False,raphaelwarnock,117
57,Raphael G. Warnock,W000790,456858,46.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-09-16,2022-09-20,False,raphaelwarnock,117
107,Raphael G. Warnock,W000790,456858,51.1,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-25,2021-01-01,False,raphaelwarnock,117
106,Raphael G. Warnock,W000790,456858,49.0,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-30,2021-01-03,False,raphaelwarnock,117
105,Raphael G. Warnock,W000790,456858,51.0,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-30,2021-01-03,False,raphaelwarnock,117
104,Raphael G. Warnock,W000790,456858,47.7,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-30,2021-01-03,False,raphaelwarnock,117
53,Raphael G. Warnock,W000790,456858,47.2,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-04,2022-10-04,False,raphaelwarnock,117
103,Raphael G. Warnock,W000790,456858,46.0,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2021-01-02,2021-01-03,False,raphaelwarnock,117
2945,"Joe Manchin, III",M001183,412391,41.0,1947-08-24,M,2024-11-05,Democrat,1.0,general,2024,2022-01-17,2022-01-20,False,joemanchin,117
2943,"Joe Manchin, III",M001183,412391,48.6,1947-08-24,M,2024-11-05,Democrat,1.0,general,2024,2022-01-17,2022-01-20,False,joemanchin,117
28,Raphael G. Warnock,W000790,456858,45.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-31,2022-11-02,False,raphaelwarnock,117
29,Raphael G. Warnock,W000790,456858,49.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-31,2022-11-02,False,raphaelwarnock,117
30,Raphael G. Warnock,W000790,456858,49.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-29,2022-11-02,False,raphaelwarnock,117
31,Raphael G. Warnock,W000790,456858,44.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-29,2022-11-02,False,raphaelwarnock,117
32,Raphael G. Warnock,W000790,456858,49.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-30,2022-11-01,False,raphaelwarnock,117
33,Raphael G. Warnock,W000790,456858,49.5,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-28,2022-10-31,False,raphaelwarnock,117
34,Raphael G. Warnock,W000790,456858,44.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-26,2022-10-30,False,raphaelwarnock,117
35,Raphael G. Warnock,W000790,456858,45.3,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-27,2022-10-27,False,raphaelwarnock,117
2944,"Joe Manchin, III",M001183,412391,49.9,1947-08-24,M,2024-11-05,Democrat,1.0,general,2024,2022-01-17,2022-01-20,False,joemanchin,117
36,Raphael G. Warnock,W000790,456858,47.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-24,2022-10-27,False,raphaelwarnock,117
38,Raphael G. Warnock,W000790,456858,43.6,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-24,2022-10-25,False,raphaelwarnock,117
39,Raphael G. Warnock,W000790,456858,42.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-22,2022-10-25,False,raphaelwarnock,117
40,Raphael G. Warnock,W000790,456858,43.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-23,2022-10-24,False,raphaelwarnock,117
41,Raphael G. Warnock,W000790,456858,46.5,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-21,2022-10-23,False,raphaelwarnock,117
42,Raphael G. Warnock,W000790,456858,48.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-19,2022-10-21,False,raphaelwarnock,117
2940,"Joe Manchin, III",M001183,412391,36.2,1947-08-24,M,2024-11-05,Democrat,1.0,general,2024,2022-08-24,2022-08-26,False,joemanchin,117
2941,"Joe Manchin, III",M001183,412391,37.9,1947-08-24,M,2024-11-05,Democrat,1.0,general,2024,2022-08-24,2022-08-26,False,joemanchin,117
2942,"Joe Manchin, III",M001183,412391,32.0,1947-08-24,M,2024-11-05,Democrat,1.0,general,2024,2022-08-24,2022-08-26,False,joemanchin,117
37,Raphael G. Warnock,W000790,456858,45.2,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-16,2022-10-27,False,raphaelwarnock,117
27,Raphael G. Warnock,W000790,456858,45.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-10-31,2022-11-02,False,raphaelwarnock,117
102,Raphael G. Warnock,W000790,456858,48.7,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2021-01-03,2021-01-03,False,raphaelwarnock,117
100,Raphael G. Warnock,W000790,456858,50.8,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2021-01-02,2021-01-04,False,raphaelwarnock,117
77,Raphael G. Warnock,W000790,456858,50.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-07-05,2022-07-11,False,raphaelwarnock,117
76,Raphael G. Warnock,W000790,456858,48.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-07-05,2022-07-20,False,raphaelwarnock,117
75,Raphael G. Warnock,W000790,456858,48.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-07-05,2022-07-20,False,raphaelwarnock,117
74,Raphael G. Warnock,W000790,456858,46.1,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-07-14,2022-07-22,False,raphaelwarnock,117
73,Raphael G. Warnock,W000790,456858,48.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-07-21,2022-07-24,False,raphaelwarnock,117
72,Raphael G. Warnock,W000790,456858,41.7,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-07-22,2022-07-24,False,raphaelwarnock,117
71,Raphael G. Warnock,W000790,456858,46.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-07-22,2022-07-26,False,raphaelwarnock,117
70,Raphael G. Warnock,W000790,456858,48.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-07-26,2022-07-27,False,raphaelwarnock,117
78,Raphael G. Warnock,W000790,456858,47.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-07-01,2022-07-06,False,raphaelwarnock,117
69,Raphael G. Warnock,W000790,456858,49.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-07-26,2022-08-01,False,raphaelwarnock,117
67,Raphael G. Warnock,W000790,456858,46.7,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-08-24,2022-08-27,False,raphaelwarnock,117
66,Raphael G. Warnock,W000790,456858,43.9,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-08-28,2022-08-29,False,raphaelwarnock,117
65,Raphael G. Warnock,W000790,456858,50.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-08-31,2022-09-07,False,raphaelwarnock,117
64,Raphael G. Warnock,W000790,456858,44.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-09-06,2022-09-07,False,raphaelwarnock,117
63,Raphael G. Warnock,W000790,456858,52.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-09-08,2022-09-12,False,raphaelwarnock,117
62,Raphael G. Warnock,W000790,456858,50.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-09-09,2022-09-12,False,raphaelwarnock,117
61,Raphael G. Warnock,W000790,456858,49.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-09-09,2022-09-12,False,raphaelwarnock,117
60,Raphael G. Warnock,W000790,456858,47.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-09-12,2022-09-15,False,raphaelwarnock,117
68,Raphael G. Warnock,W000790,456858,43.6,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-08-03,2022-08-07,False,raphaelwarnock,117
101,Raphael G. Warnock,W000790,456858,48.4,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2021-01-02,2021-01-04,False,raphaelwarnock,117
79,Raphael G. Warnock,W000790,456858,48.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-06-24,2022-06-27,False,raphaelwarnock,117
81,Raphael G. Warnock,W000790,456858,47.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-06-11,2022-06-16,False,raphaelwarnock,117
99,Raphael G. Warnock,W000790,456858,45.6,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2021-03-07,2021-03-09,False,raphaelwarnock,117
98,Raphael G. Warnock,W000790,456858,45.5,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2021-03-07,2021-03-09,False,raphaelwarnock,117
97,Raphael G. Warnock,W000790,456858,45.8,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2021-03-07,2021-03-09,False,raphaelwarnock,117
96,Raphael G. Warnock,W000790,456858,46.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2021-08-04,2021-08-05,False,raphaelwarnock,117
95,Raphael G. Warnock,W000790,456858,48.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2021-08-04,2021-08-05,False,raphaelwarnock,117
94,Raphael G. Warnock,W000790,456858,47.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2021-08-04,2021-08-05,False,raphaelwarnock,117
93,Raphael G. Warnock,W000790,456858,48.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2021-11-09,2021-11-09,False,raphaelwarnock,117
92,Raphael G. Warnock,W000790,456858,45.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2021-11-09,2021-11-09,False,raphaelwarnock,117
80,Raphael G. Warnock,W000790,456858,54.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-06-23,2022-06-27,False,raphaelwarnock,117
91,Raphael G. Warnock,W000790,456858,48.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2021-12-04,2021-12-08,False,raphaelwarnock,117
89,Raphael G. Warnock,W000790,456858,43.6,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-01-13,2022-01-24,False,raphaelwarnock,117
88,Raphael G. Warnock,W000790,456858,48.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-01-19,2022-01-24,False,raphaelwarnock,117
87,Raphael G. Warnock,W000790,456858,45.6,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-02-02,2022-02-06,False,raphaelwarnock,117
86,Raphael G. Warnock,W000790,456858,45.4,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-03-02,2022-03-08,False,raphaelwarnock,117
85,Raphael G. Warnock,W000790,456858,45.2,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-04-01,2022-04-03,False,raphaelwarnock,117
84,Raphael G. Warnock,W000790,456858,41.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-04-03,2022-04-16,False,raphaelwarnock,117
83,Raphael G. Warnock,W000790,456858,50.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-04-22,2022-04-27,False,raphaelwarnock,117
82,Raphael G. Warnock,W000790,456858,47.4,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-06-06,2022-06-09,False,raphaelwarnock,117
90,Raphael G. Warnock,W000790,456858,46.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-01-13,2022-01-24,False,raphaelwarnock,117
26,Raphael G. Warnock,W000790,456858,45.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-11-01,2022-11-02,False,raphaelwarnock,117
25,Raphael G. Warnock,W000790,456858,45.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-11-01,2022-11-02,False,raphaelwarnock,117
24,Raphael G. Warnock,W000790,456858,48.9,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-11-02,2022-11-05,False,raphaelwarnock,117
264,Mark Kelly,K000377,456794,47.6,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-08-24,2022-08-27,False,markkelly,117
263,Mark Kelly,K000377,456794,52.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-08-31,2022-09-07,False,markkelly,117
262,Mark Kelly,K000377,456794,46.7,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-09-06,2022-09-07,False,markkelly,117
261,Mark Kelly,K000377,456794,45.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-09-06,2022-09-07,False,markkelly,117
260,Mark Kelly,K000377,456794,47.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-09-06,2022-09-09,False,markkelly,117
259,Mark Kelly,K000377,456794,53.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-09-06,2022-09-09,False,markkelly,117
58,Raphael G. Warnock,W000790,456858,51.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-09-14,2022-09-19,False,raphaelwarnock,117
257,Mark Kelly,K000377,456794,50.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-09-06,2022-09-11,False,markkelly,117
265,Mark Kelly,K000377,456794,50.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-08-16,2022-08-22,False,markkelly,117
256,Mark Kelly,K000377,456794,52.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-09-08,2022-09-15,False,markkelly,117
254,Mark Kelly,K000377,456794,46.6,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-09-14,2022-09-17,False,markkelly,117
253,Mark Kelly,K000377,456794,48.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-09-15,2022-09-19,False,markkelly,117
252,Mark Kelly,K000377,456794,51.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-09-19,2022-09-22,False,markkelly,117
251,Mark Kelly,K000377,456794,49.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-09-21,2022-09-25,False,markkelly,117
250,Mark Kelly,K000377,456794,46.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-09-22,2022-09-26,False,markkelly,117
249,Mark Kelly,K000377,456794,52.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-09-26,2022-10-02,False,markkelly,117
248,Mark Kelly,K000377,456794,51.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-09-26,2022-10-02,False,markkelly,117
247,Mark Kelly,K000377,456794,51.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-09-30,2022-10-04,False,markkelly,117
255,Mark Kelly,K000377,456794,50.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-09-08,2022-09-15,False,markkelly,117
246,Mark Kelly,K000377,456794,46.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-04,2022-10-06,False,markkelly,117
266,Mark Kelly,K000377,456794,50.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-08-12,2022-08-16,False,markkelly,117
268,Mark Kelly,K000377,456794,50.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-08-01,2022-08-08,False,markkelly,117
286,Mark Kelly,K000377,456794,43.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2021-09-07,2021-09-12,False,markkelly,117
285,Mark Kelly,K000377,456794,44.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2021-09-07,2021-09-12,False,markkelly,117
284,Mark Kelly,K000377,456794,49.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-01-21,2022-01-24,False,markkelly,117
283,Mark Kelly,K000377,456794,50.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-01-21,2022-01-24,False,markkelly,117
282,Mark Kelly,K000377,456794,48.6,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-05-12,2022-05-16,False,markkelly,117
281,Mark Kelly,K000377,456794,47.7,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-05-12,2022-05-16,False,markkelly,117
280,Mark Kelly,K000377,456794,49.6,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-05-12,2022-05-16,False,markkelly,117
279,Mark Kelly,K000377,456794,47.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-06-24,2022-06-27,False,markkelly,117
267,Mark Kelly,K000377,456794,48.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-08-01,2022-08-08,False,markkelly,117
278,Mark Kelly,K000377,456794,48.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-06-24,2022-06-27,False,markkelly,117
276,Mark Kelly,K000377,456794,50.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-07-05,2022-07-20,False,markkelly,117
275,Mark Kelly,K000377,456794,48.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-07-05,2022-07-20,False,markkelly,117
274,Mark Kelly,K000377,456794,51.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-07-05,2022-07-20,False,markkelly,117
273,Mark Kelly,K000377,456794,49.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-07-05,2022-07-20,False,markkelly,117
272,Mark Kelly,K000377,456794,51.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-07-05,2022-07-20,False,markkelly,117
271,Mark Kelly,K000377,456794,49.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-07-05,2022-07-20,False,markkelly,117
270,Mark Kelly,K000377,456794,49.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-08-01,2022-08-02,False,markkelly,117
269,Mark Kelly,K000377,456794,54.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-08-01,2022-08-08,False,markkelly,117
277,Mark Kelly,K000377,456794,49.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-07-13,2022-07-14,False,markkelly,117
245,Mark Kelly,K000377,456794,55.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-04,2022-10-09,False,markkelly,117
244,Mark Kelly,K000377,456794,54.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-04,2022-10-09,False,markkelly,117
243,Mark Kelly,K000377,456794,48.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-08,2022-10-10,False,markkelly,117
220,Mark Kelly,K000377,456794,49.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-29,2022-11-02,False,markkelly,117
219,Mark Kelly,K000377,456794,48.6,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-30,2022-11-02,False,markkelly,117
218,Mark Kelly,K000377,456794,49.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-31,2022-11-02,False,markkelly,117
217,Mark Kelly,K000377,456794,46.4,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-11-01,2022-11-02,False,markkelly,117
216,Mark Kelly,K000377,456794,48.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-11-01,2022-11-02,False,markkelly,117
215,Mark Kelly,K000377,456794,48.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-11-02,2022-11-02,False,markkelly,117
214,Mark Kelly,K000377,456794,47.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-11-02,2022-11-03,False,markkelly,117
213,Mark Kelly,K000377,456794,50.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-11-02,2022-11-06,False,markkelly,117
463,John Fetterman,F000479,456877,49.0,1969-08-15,M,2022-11-08,Democrat,3.0,general,2022,2022-08-22,2022-08-29,False,johnfetterman,117
212,Mark Kelly,K000377,456794,46.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-11-02,2022-11-06,False,markkelly,117
210,Mark Kelly,K000377,456794,48.2,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-11-04,2022-11-06,False,markkelly,117
209,Mark Kelly,K000377,456794,51.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-11-04,2022-11-06,False,markkelly,117
208,Mark Kelly,K000377,456794,46.7,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-11-05,2022-11-07,False,markkelly,117
19,Raphael G. Warnock,W000790,456858,49.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-11-04,2022-11-06,False,raphaelwarnock,117
20,Raphael G. Warnock,W000790,456858,46.5,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-11-04,2022-11-06,False,raphaelwarnock,117
21,Raphael G. Warnock,W000790,456858,48.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-11-02,2022-11-06,False,raphaelwarnock,117
22,Raphael G. Warnock,W000790,456858,47.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-11-02,2022-11-06,False,raphaelwarnock,117
23,Raphael G. Warnock,W000790,456858,46.0,1969-07-23,M,2022-11-08,Democrat,3.0,general,2022,2022-11-02,2022-11-06,False,raphaelwarnock,117
211,Mark Kelly,K000377,456794,49.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-11-02,2022-11-06,False,markkelly,117
221,Mark Kelly,K000377,456794,47.7,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-30,2022-11-01,False,markkelly,117
222,Mark Kelly,K000377,456794,47.2,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-29,2022-10-30,False,markkelly,117
223,Mark Kelly,K000377,456794,49.2,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-26,2022-10-30,False,markkelly,117
242,Mark Kelly,K000377,456794,46.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-08,2022-10-10,False,markkelly,117
241,Mark Kelly,K000377,456794,46.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-11,2022-10-11,False,markkelly,117
240,Mark Kelly,K000377,456794,48.9,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-08,2022-10-13,False,markkelly,117
239,Mark Kelly,K000377,456794,47.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-10,2022-10-13,False,markkelly,117
238,Mark Kelly,K000377,456794,42.4,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-12,2022-10-13,False,markkelly,117
237,Mark Kelly,K000377,456794,47.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-11,2022-10-17,False,markkelly,117
236,Mark Kelly,K000377,456794,47.4,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-16,2022-10-17,False,markkelly,117
235,Mark Kelly,K000377,456794,47.7,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-14,2022-10-18,False,markkelly,117
234,Mark Kelly,K000377,456794,46.6,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-20,2022-10-21,False,markkelly,117
233,Mark Kelly,K000377,456794,45.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-24,2022-10-25,False,markkelly,117
232,Mark Kelly,K000377,456794,47.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-19,2022-10-26,False,markkelly,117
231,Mark Kelly,K000377,456794,44.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-19,2022-10-26,False,markkelly,117
230,Mark Kelly,K000377,456794,49.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-24,2022-10-26,False,markkelly,117
229,Mark Kelly,K000377,456794,47.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-24,2022-10-26,False,markkelly,117
228,Mark Kelly,K000377,456794,48.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-24,2022-10-26,False,markkelly,117
227,Mark Kelly,K000377,456794,51.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-24,2022-10-26,False,markkelly,117
226,Mark Kelly,K000377,456794,55.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-25,2022-10-30,False,markkelly,117
225,Mark Kelly,K000377,456794,54.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-25,2022-10-30,False,markkelly,117
224,Mark Kelly,K000377,456794,47.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2022-10-26,2022-10-30,False,markkelly,117
288,Mark Kelly,K000377,456794,44.0,1964-02-21,M,2022-11-08,Democrat,3.0,general,2022,2021-09-07,2021-09-12,False,markkelly,117
464,John Fetterman,F000479,456877,48.4,1969-08-15,M,2022-11-08,Democrat,3.0,general,2022,2022-08-22,2022-08-23,False,johnfetterman,117
658,Marco Rubio,R000595,412491,45.2,1971-05-28,M,2022-11-08,Republican,3.0,general,2022,2022-09-15,2022-09-18,False,marcorubio,117
466,John Fetterman,F000479,456877,48.4,1969-08-15,M,2022-11-08,Democrat,3.0,general,2022,2022-08-15,2022-08-18,False,johnfetterman,117
740,Patty Murray,M001111,300076,46.0,1950-10-11,F,2022-11-08,Democrat,3.0,general,2022,2022-10-20,2022-10-22,False,pattymurray,117
739,Patty Murray,M001111,300076,48.0,1950-10-11,F,2022-11-08,Democrat,3.0,general,2022,2022-10-20,2022-10-22,False,pattymurray,117
