,full_name,pct,birthday,gender,party,senate_class,stage,cycle,start_date,end_date,ranked_choice_reallocated
2323,Kyrsten Sinema,16.0,1976-07-12,F,Independent,1.0,general,2024,2023-04-18,2023-04-19,False
2324,Kyrsten Sinema,19.0,1976-07-12,F,Independent,1.0,general,2024,2023-01-31,2023-02-09,False
2325,Kyrsten Sinema,22.0,1976-07-12,F,Independent,1.0,general,2024,2023-01-31,2023-02-09,False
2326,Kyrsten Sinema,21.0,1976-07-12,F,Independent,1.0,general,2024,2023-01-31,2023-02-09,False
2327,Kyrsten Sinema,17.0,1976-07-12,F,Independent,1.0,general,2024,2023-01-31,2023-02-09,False
2328,Kyrsten Sinema,24.0,1976-07-12,F,Independent,1.0,general,2024,2023-01-18,2023-01-23,False
2329,Kyrsten Sinema,27.0,1976-07-12,F,Independent,1.0,general,2024,2023-01-18,2023-01-23,False
2330,Kyrsten Sinema,13.8,1976-07-12,F,Independent,1.0,general,2024,2023-01-05,2023-01-08,False
2331,Kyrsten Sinema,13.0,1976-07-12,F,Independent,1.0,general,2024,2022-12-19,2022-12-20,False
2332,Ted Cruz,52.1,1970-12-22,M,Republican,1.0,general,2018,2018-11-03,2018-11-05,False
2333,Ted Cruz,49.0,1970-12-22,M,Republican,1.0,general,2018,2018-11-01,2018-11-02,False
2334,Ted Cruz,50.3,1970-12-22,M,Republican,1.0,general,2018,2018-10-28,2018-10-30,False
2335,Ted Cruz,51.0,1970-12-22,M,Republican,1.0,general,2018,2018-10-22,2018-10-28,False
2336,Ted Cruz,46.5,1970-12-22,M,Republican,1.0,general,2018,2018-10-15,2018-10-28,False
2337,Ted Cruz,47.0,1970-12-22,M,Republican,1.0,general,2018,2018-10-15,2018-10-28,False
2338,Ted Cruz,52.0,1970-12-22,M,Republican,1.0,general,2018,2018-10-25,2018-10-26,False
2339,Ted Cruz,50.0,1970-12-22,M,Republican,1.0,general,2018,2018-10-18,2018-10-21,False
2340,Ted Cruz,51.0,1970-12-22,M,Republican,1.0,general,2018,2018-10-15,2018-10-21,False
2341,Ted Cruz,48.9,1970-12-22,M,Republican,1.0,general,2018,2018-10-12,2018-10-18,False
2342,Ted Cruz,38.0,1970-12-22,M,Republican,1.0,general,2018,2018-10-12,2018-10-18,False
2343,Ted Cruz,49.0,1970-12-22,M,Republican,1.0,general,2018,2018-10-10,2018-10-14,False
2344,Ted Cruz,52.0,1970-12-22,M,Republican,1.0,general,2018,2018-10-09,2018-10-13,False
2345,Ted Cruz,50.0,1970-12-22,M,Republican,1.0,general,2018,2018-10-09,2018-10-13,False
2346,Ted Cruz,52.0,1970-12-22,M,Republican,1.0,general,2018,2018-10-08,2018-10-13,False
2347,Ted Cruz,51.25,1970-12-22,M,Republican,1.0,general,2018,2018-10-08,2018-10-11,False
2348,Ted Cruz,48.72,1970-12-22,M,Republican,1.0,general,2018,2018-10-08,2018-10-11,False
2349,Ted Cruz,54.0,1970-12-22,M,Republican,1.0,general,2018,2018-10-03,2018-10-09,False
2350,Ted Cruz,50.0,1970-12-22,M,Republican,1.0,general,2018,2018-10-02,2018-10-05,False
2351,Ted Cruz,47.0,1970-12-22,M,Republican,1.0,general,2018,2018-10-01,2018-10-05,False
2352,Ted Cruz,48.0,1970-12-22,M,Republican,1.0,general,2018,2018-09-19,2018-09-20,False
2353,Ted Cruz,49.0,1970-12-22,M,Republican,1.0,general,2018,2018-09-19,2018-09-20,False
2354,Ted Cruz,50.0,1970-12-22,M,Republican,1.0,general,2018,2018-09-16,2018-09-18,False
2355,Ted Cruz,54.0,1970-12-22,M,Republican,1.0,general,2018,2018-09-11,2018-09-17,False
2356,Ted Cruz,45.0,1970-12-22,M,Republican,1.0,general,2018,2018-09-06,2018-09-14,False
2357,Ted Cruz,36.0,1970-12-22,M,Republican,1.0,general,2018,2018-09-06,2018-09-14,False
2358,Ted Cruz,49.4,1970-12-22,M,Republican,1.0,general,2018,2018-09-11,2018-09-12,False
2359,Ted Cruz,47.0,1970-12-22,M,Republican,1.0,general,2018,2018-09-06,2018-09-09,False
2360,Ted Cruz,45.87,1970-12-22,M,Republican,1.0,general,2018,2018-09-06,2018-09-07,False
2361,Ted Cruz,37.8,1970-12-22,M,Republican,1.0,general,2018,2018-08-22,2018-08-25,False
2362,Ted Cruz,49.0,1970-12-22,M,Republican,1.0,general,2018,2018-08-12,2018-08-16,False
2363,Ted Cruz,47.0,1970-12-22,M,Republican,1.0,general,2018,2018-08-08,2018-08-11,False
2364,Ted Cruz,46.0,1970-12-22,M,Republican,1.0,general,2018,2018-08-01,2018-08-02,False
2365,Ted Cruz,49.0,1970-12-22,M,Republican,1.0,general,2018,2018-07-26,2018-07-31,False
2366,Ted Cruz,36.0,1970-12-22,M,Republican,1.0,general,2018,2018-07-09,2018-07-25,False
2367,Ted Cruz,41.0,1970-12-22,M,Republican,1.0,general,2018,2018-07-09,2018-07-25,False
2368,Ted Cruz,51.0,1970-12-22,M,Republican,1.0,general,2018,2018-07-03,2018-07-07,False
2369,Ted Cruz,44.0,1970-12-22,M,Republican,1.0,general,2018,2018-06-19,2018-06-22,False
2370,Ted Cruz,50.0,1970-12-22,M,Republican,1.0,general,2018,2018-06-19,2018-06-22,False
2371,Ted Cruz,41.0,1970-12-22,M,Republican,1.0,general,2018,2018-06-08,2018-06-17,False
2372,Ted Cruz,49.0,1970-12-22,M,Republican,1.0,general,2018,2018-05-29,2018-06-05,False
2373,Ted Cruz,50.0,1970-12-22,M,Republican,1.0,general,2018,2018-05-23,2018-05-29,False
2374,Ted Cruz,48.0,1970-12-22,M,Republican,1.0,general,2018,2018-05-21,2018-05-28,False
2375,Ted Cruz,48.0,1970-12-22,M,Republican,1.0,general,2018,2018-05-21,2018-05-22,False
2376,Ted Cruz,47.0,1970-12-22,M,Republican,1.0,general,2018,2018-05-19,2018-05-21,False
2377,Ted Cruz,47.0,1970-12-22,M,Republican,1.0,general,2018,2018-04-12,2018-04-17,False
2378,Ted Cruz,45.0,1970-12-22,M,Republican,1.0,general,2018,2018-01-17,2018-01-18,False
2379,Ted Cruz,52.0,1970-12-22,M,Republican,1.0,general,2018,2017-12-12,2017-12-14,False
2380,Ted Cruz,30.0,1970-12-22,M,Republican,1.0,general,2018,2017-04-03,2017-04-09,False
2381,Ted Cruz,41.0,1970-12-22,M,Republican,1.0,general,2024,2024-02-18,2024-02-26,False
2382,Ted Cruz,46.0,1970-12-22,M,Republican,1.0,general,2024,2024-02-02,2024-02-12,False
2383,Ted Cruz,45.0,1970-12-22,M,Republican,1.0,general,2024,2024-02-02,2024-02-12,False
2384,Ted Cruz,44.0,1970-12-22,M,Republican,1.0,general,2024,2024-02-06,2024-02-08,False
2385,Ted Cruz,48.0,1970-12-22,M,Republican,1.0,general,2024,2024-01-11,2024-01-24,False
2386,Ted Cruz,48.0,1970-12-22,M,Republican,1.0,general,2024,2024-01-11,2024-01-24,False
2387,Ted Cruz,41.9,1970-12-22,M,Republican,1.0,general,2024,2024-01-13,2024-01-15,False
2388,Ted Cruz,41.0,1970-12-22,M,Republican,1.0,general,2024,2024-01-13,2024-01-15,False
2389,Ted Cruz,43.0,1970-12-22,M,Republican,1.0,general,2024,2023-12-01,2023-12-10,False
2390,Ted Cruz,42.0,1970-12-22,M,Republican,1.0,general,2024,2023-12-01,2023-12-10,False
2391,Ted Cruz,47.0,1970-12-22,M,Republican,1.0,general,2024,2023-09-11,2023-09-15,False
2392,Ted Cruz,42.0,1970-12-22,M,Republican,1.0,general,2024,2023-05-10,2023-05-21,False
2393,Ted Cruz,47.0,1970-12-22,M,Republican,1.0,general,2024,2023-05-08,2023-05-17,False
2394,Jacky Rosen,46.9,1957-08-02,F,Democrat,1.0,general,2018,2018-11-03,2018-11-05,False
2395,Jacky Rosen,45.8,1957-08-02,F,Democrat,1.0,general,2018,2018-11-02,2018-11-04,False
2396,Jacky Rosen,49.1,1957-08-02,F,Democrat,1.0,general,2018,2018-11-01,2018-11-04,False
2397,Jacky Rosen,44.5,1957-08-02,F,Democrat,1.0,general,2018,2018-11-01,2018-11-03,False
2398,Jacky Rosen,44.4,1957-08-02,F,Democrat,1.0,general,2018,2018-10-31,2018-11-02,False
2399,Jacky Rosen,43.2,1957-08-02,F,Democrat,1.0,general,2018,2018-10-30,2018-11-01,False
2400,Jacky Rosen,45.6,1957-08-02,F,Democrat,1.0,general,2018,2018-10-29,2018-11-01,False
2401,Jacky Rosen,46.0,1957-08-02,F,Democrat,1.0,general,2018,2018-10-26,2018-11-01,False
2402,Jacky Rosen,45.0,1957-08-02,F,Democrat,1.0,general,2018,2018-10-29,2018-10-31,False
2403,Jacky Rosen,46.0,1957-08-02,F,Democrat,1.0,general,2018,2018-10-25,2018-10-31,False
2404,Jacky Rosen,45.6,1957-08-02,F,Democrat,1.0,general,2018,2018-10-24,2018-10-30,False
2405,Jacky Rosen,44.0,1957-08-02,F,Democrat,1.0,general,2018,2018-10-24,2018-10-29,False
2406,Jacky Rosen,48.0,1957-08-02,F,Democrat,1.0,general,2018,2018-10-24,2018-10-29,False
2407,Jacky Rosen,47.0,1957-08-02,F,Democrat,1.0,general,2018,2018-10-24,2018-10-26,False
2408,Jacky Rosen,41.2,1957-08-02,F,Democrat,1.0,general,2018,2018-10-12,2018-10-19,False
2409,Jacky Rosen,35.0,1957-08-02,F,Democrat,1.0,general,2018,2018-10-12,2018-10-19,False
2410,Jacky Rosen,48.0,1957-08-02,F,Democrat,1.0,general,2018,2018-10-15,2018-10-16,False
2411,Jacky Rosen,51.0,1957-08-02,F,Democrat,1.0,general,2018,2018-10-13,2018-10-15,False
2412,Jacky Rosen,41.4,1957-08-02,F,Democrat,1.0,general,2018,2018-10-10,2018-10-12,False
2413,Jacky Rosen,44.84,1957-08-02,F,Democrat,1.0,general,2018,2018-10-08,2018-10-10,False
2414,Jacky Rosen,45.15,1957-08-02,F,Democrat,1.0,general,2018,2018-10-08,2018-10-10,False
2415,Jacky Rosen,43.0,1957-08-02,F,Democrat,1.0,general,2018,2018-09-30,2018-10-03,False
2416,Jacky Rosen,44.0,1957-08-02,F,Democrat,1.0,general,2018,2018-09-30,2018-10-03,False
2417,Jacky Rosen,41.0,1957-08-02,F,Democrat,1.0,general,2018,2018-09-30,2018-10-03,False
2418,Jacky Rosen,42.0,1957-08-02,F,Democrat,1.0,general,2018,2018-09-30,2018-10-03,False
2419,Jacky Rosen,44.0,1957-08-02,F,Democrat,1.0,general,2018,2018-09-19,2018-10-02,False
2420,Jacky Rosen,47.0,1957-08-02,F,Democrat,1.0,general,2018,2018-09-25,2018-09-29,False
2421,Jacky Rosen,43.0,1957-08-02,F,Democrat,1.0,general,2018,2018-09-25,2018-09-29,False
2422,Jacky Rosen,43.0,1957-08-02,F,Democrat,1.0,general,2018,2018-09-07,2018-09-17,False
2423,Jacky Rosen,34.0,1957-08-02,F,Democrat,1.0,general,2018,2018-09-07,2018-09-17,False
2424,Jacky Rosen,47.0,1957-08-02,F,Democrat,1.0,general,2018,2018-09-11,2018-09-12,False
2425,Jacky Rosen,41.6,1957-08-02,F,Democrat,1.0,general,2018,2018-09-05,2018-09-10,False
2426,Jacky Rosen,48.0,1957-08-02,F,Democrat,1.0,general,2018,2018-08-20,2018-08-21,False
2427,Jacky Rosen,40.0,1957-08-02,F,Democrat,1.0,general,2018,2018-07-24,2018-07-29,False
2428,Jacky Rosen,48.0,1957-08-02,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2429,Jacky Rosen,49.0,1957-08-02,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2430,Jacky Rosen,51.0,1957-08-02,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2431,Jacky Rosen,48.0,1957-08-02,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2432,Jacky Rosen,48.0,1957-08-02,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2433,Jacky Rosen,48.0,1957-08-02,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2434,Jacky Rosen,45.0,1957-08-02,F,Democrat,1.0,general,2018,2018-06-23,2018-06-26,False
2435,Jacky Rosen,44.0,1957-08-02,F,Democrat,1.0,general,2018,2018-04-30,2018-05-01,False
2436,Jacky Rosen,50.0,1957-08-02,F,Democrat,1.0,general,2018,2018-04-02,2018-04-23,False
2437,Jacky Rosen,39.0,1957-08-02,F,Democrat,1.0,general,2018,2018-04-12,2018-04-19,False
2438,Jacky Rosen,44.0,1957-08-02,F,Democrat,1.0,general,2018,2018-03-15,2018-03-17,False
2439,Jacky Rosen,42.0,1957-08-02,F,Democrat,1.0,general,2018,2017-06-23,2017-06-25,False
2440,Jacky Rosen,40.6,1957-08-02,F,Democrat,1.0,general,2024,2024-03-12,2024-03-15,False
2441,Jacky Rosen,43.1,1957-08-02,F,Democrat,1.0,general,2024,2024-03-12,2024-03-15,False
2442,Jacky Rosen,44.2,1957-08-02,F,Democrat,1.0,general,2024,2024-03-12,2024-03-15,False
2443,Jacky Rosen,41.0,1957-08-02,F,Democrat,1.0,general,2024,2024-02-27,2024-03-05,False
2444,Jacky Rosen,43.0,1957-08-02,F,Democrat,1.0,general,2024,2024-02-27,2024-03-05,False
2445,Jacky Rosen,39.6,1957-08-02,F,Democrat,1.0,general,2024,2024-02-16,2024-02-19,False
2446,Jacky Rosen,42.7,1957-08-02,F,Democrat,1.0,general,2024,2024-02-16,2024-02-19,False
2447,Jacky Rosen,42.4,1957-08-02,F,Democrat,1.0,general,2024,2024-02-16,2024-02-19,False
2448,Jacky Rosen,39.0,1957-08-02,F,Democrat,1.0,general,2024,2023-12-03,2023-12-07,False
2449,Jacky Rosen,45.0,1957-08-02,F,Democrat,1.0,general,2024,2023-10-23,2023-10-26,False
2450,Jacky Rosen,40.53,1957-08-02,F,Democrat,1.0,general,2024,2023-05-15,2023-05-19,False
2451,Jacky Rosen,38.67,1957-08-02,F,Democrat,1.0,general,2024,2023-05-15,2023-05-19,False
2452,Jacky Rosen,43.0,1957-08-02,F,Democrat,1.0,general,2024,2023-02-25,2023-03-01,False
2453,Dean Heller,44.6,1960-05-10,M,Republican,1.0,general,2018,2018-11-03,2018-11-05,False
2454,Dean Heller,46.3,1960-05-10,M,Republican,1.0,general,2018,2018-11-02,2018-11-04,False
2455,Dean Heller,44.6,1960-05-10,M,Republican,1.0,general,2018,2018-11-01,2018-11-04,False
2456,Dean Heller,46.4,1960-05-10,M,Republican,1.0,general,2018,2018-11-01,2018-11-03,False
2457,Dean Heller,45.2,1960-05-10,M,Republican,1.0,general,2018,2018-10-31,2018-11-02,False
2458,Dean Heller,46.0,1960-05-10,M,Republican,1.0,general,2018,2018-10-30,2018-11-01,False
2459,Dean Heller,48.9,1960-05-10,M,Republican,1.0,general,2018,2018-10-29,2018-11-01,False
2460,Dean Heller,43.0,1960-05-10,M,Republican,1.0,general,2018,2018-10-26,2018-11-01,False
2461,Dean Heller,44.9,1960-05-10,M,Republican,1.0,general,2018,2018-10-29,2018-10-31,False
2462,Dean Heller,43.0,1960-05-10,M,Republican,1.0,general,2018,2018-10-25,2018-10-31,False
2463,Dean Heller,42.7,1960-05-10,M,Republican,1.0,general,2018,2018-10-24,2018-10-30,False
2464,Dean Heller,41.0,1960-05-10,M,Republican,1.0,general,2018,2018-10-24,2018-10-29,False
2465,Dean Heller,45.0,1960-05-10,M,Republican,1.0,general,2018,2018-10-24,2018-10-29,False
2466,Dean Heller,45.0,1960-05-10,M,Republican,1.0,general,2018,2018-10-24,2018-10-26,False
2467,Dean Heller,46.9,1960-05-10,M,Republican,1.0,general,2018,2018-10-12,2018-10-19,False
2468,Dean Heller,34.0,1960-05-10,M,Republican,1.0,general,2018,2018-10-12,2018-10-19,False
2469,Dean Heller,46.0,1960-05-10,M,Republican,1.0,general,2018,2018-10-15,2018-10-16,False
2470,Dean Heller,49.0,1960-05-10,M,Republican,1.0,general,2018,2018-10-13,2018-10-15,False
2471,Dean Heller,48.1,1960-05-10,M,Republican,1.0,general,2018,2018-10-10,2018-10-12,False
2472,Dean Heller,46.89,1960-05-10,M,Republican,1.0,general,2018,2018-10-08,2018-10-10,False
2473,Dean Heller,42.49,1960-05-10,M,Republican,1.0,general,2018,2018-10-08,2018-10-10,False
2474,Dean Heller,45.0,1960-05-10,M,Republican,1.0,general,2018,2018-09-30,2018-10-03,False
2475,Dean Heller,46.0,1960-05-10,M,Republican,1.0,general,2018,2018-09-30,2018-10-03,False
2476,Dean Heller,42.0,1960-05-10,M,Republican,1.0,general,2018,2018-09-30,2018-10-03,False
2477,Dean Heller,44.0,1960-05-10,M,Republican,1.0,general,2018,2018-09-30,2018-10-03,False
2478,Dean Heller,45.0,1960-05-10,M,Republican,1.0,general,2018,2018-09-19,2018-10-02,False
2479,Dean Heller,43.0,1960-05-10,M,Republican,1.0,general,2018,2018-09-25,2018-09-29,False
2480,Dean Heller,40.0,1960-05-10,M,Republican,1.0,general,2018,2018-09-25,2018-09-29,False
2481,Dean Heller,46.0,1960-05-10,M,Republican,1.0,general,2018,2018-09-07,2018-09-17,False
2482,Dean Heller,33.0,1960-05-10,M,Republican,1.0,general,2018,2018-09-07,2018-09-17,False
2483,Dean Heller,45.0,1960-05-10,M,Republican,1.0,general,2018,2018-09-11,2018-09-12,False
2484,Dean Heller,41.2,1960-05-10,M,Republican,1.0,general,2018,2018-09-05,2018-09-10,False
2485,Dean Heller,43.0,1960-05-10,M,Republican,1.0,general,2018,2018-08-20,2018-08-21,False
2486,Dean Heller,41.0,1960-05-10,M,Republican,1.0,general,2018,2018-07-24,2018-07-29,False
2487,Dean Heller,45.0,1960-05-10,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,False
2488,Dean Heller,47.0,1960-05-10,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,False
2489,Dean Heller,46.0,1960-05-10,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,False
2490,Dean Heller,47.0,1960-05-10,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,False
2491,Dean Heller,48.0,1960-05-10,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,False
2492,Dean Heller,47.0,1960-05-10,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,False
2493,Dean Heller,41.0,1960-05-10,M,Republican,1.0,general,2018,2018-06-23,2018-06-26,False
2494,Dean Heller,42.0,1960-05-10,M,Republican,1.0,general,2018,2018-04-30,2018-05-01,False
2495,Dean Heller,44.0,1960-05-10,M,Republican,1.0,general,2018,2018-04-02,2018-04-23,False
2496,Dean Heller,40.0,1960-05-10,M,Republican,1.0,general,2018,2018-04-12,2018-04-19,False
2497,Dean Heller,39.0,1960-05-10,M,Republican,1.0,general,2018,2018-03-15,2018-03-17,False
2498,Dean Heller,41.0,1960-05-10,M,Republican,1.0,general,2018,2017-06-23,2017-06-25,False
2499,Joe Donnelly,41.8,1955-09-29,M,Democrat,1.0,general,2018,2018-11-03,2018-11-05,False
2500,Joe Donnelly,43.3,1955-09-29,M,Democrat,1.0,general,2018,2018-11-02,2018-11-04,False
2501,Joe Donnelly,42.6,1955-09-29,M,Democrat,1.0,general,2018,2018-11-01,2018-11-03,False
2502,Joe Donnelly,44.4,1955-09-29,M,Democrat,1.0,general,2018,2018-10-31,2018-11-02,False
2503,Joe Donnelly,42.7,1955-09-29,M,Democrat,1.0,general,2018,2018-10-30,2018-11-01,False
2504,Joe Donnelly,40.0,1955-09-29,M,Democrat,1.0,general,2018,2018-10-26,2018-11-01,False
2505,Joe Donnelly,39.5,1955-09-29,M,Democrat,1.0,general,2018,2018-10-29,2018-10-31,False
2506,Joe Donnelly,42.0,1955-09-29,M,Democrat,1.0,general,2018,2018-10-25,2018-10-31,False
2507,Joe Donnelly,45.0,1955-09-29,M,Democrat,1.0,general,2018,2018-10-27,2018-10-30,False
2508,Joe Donnelly,42.0,1955-09-29,M,Democrat,1.0,general,2018,2018-10-27,2018-10-30,False
2509,Joe Donnelly,41.6,1955-09-29,M,Democrat,1.0,general,2018,2018-10-24,2018-10-30,False
2510,Joe Donnelly,43.0,1955-09-29,M,Democrat,1.0,general,2018,2018-10-24,2018-10-28,False
2511,Joe Donnelly,48.0,1955-09-29,M,Democrat,1.0,general,2018,2018-10-24,2018-10-28,False
2512,Joe Donnelly,45.0,1955-09-29,M,Democrat,1.0,general,2018,2018-10-24,2018-10-28,False
2513,Joe Donnelly,47.0,1955-09-29,M,Democrat,1.0,general,2018,2018-10-24,2018-10-28,False
2514,Joe Donnelly,46.2,1955-09-29,M,Democrat,1.0,general,2018,2018-10-26,2018-10-27,False
2515,Joe Donnelly,43.0,1955-09-29,M,Democrat,1.0,general,2018,2018-10-23,2018-10-26,False
2516,Joe Donnelly,43.0,1955-09-29,M,Democrat,1.0,general,2018,2018-10-15,2018-10-20,False
2517,Joe Donnelly,40.0,1955-09-29,M,Democrat,1.0,general,2018,2018-10-14,2018-10-17,False
2518,Joe Donnelly,44.0,1955-09-29,M,Democrat,1.0,general,2018,2018-10-12,2018-10-16,False
2519,Joe Donnelly,41.0,1955-09-29,M,Democrat,1.0,general,2018,2018-10-12,2018-10-16,False
2520,Joe Donnelly,55.0,1955-09-29,M,Democrat,1.0,general,2018,2018-10-13,2018-10-15,False
2521,Joe Donnelly,40.0,1955-09-29,M,Democrat,1.0,general,2018,2018-10-07,2018-10-10,False
2522,Joe Donnelly,39.0,1955-09-29,M,Democrat,1.0,general,2018,2018-09-30,2018-10-03,False
2523,Joe Donnelly,43.0,1955-09-29,M,Democrat,1.0,general,2018,2018-09-29,2018-10-02,False
2524,Joe Donnelly,41.0,1955-09-29,M,Democrat,1.0,general,2018,2018-09-29,2018-10-02,False
2525,Joe Donnelly,45.6,1955-09-29,M,Democrat,1.0,general,2018,2018-09-12,2018-09-19,False
2526,Joe Donnelly,34.0,1955-09-29,M,Democrat,1.0,general,2018,2018-09-12,2018-09-19,False
2527,Joe Donnelly,43.0,1955-09-29,M,Democrat,1.0,general,2018,2018-09-08,2018-09-11,False
2528,Joe Donnelly,42.0,1955-09-29,M,Democrat,1.0,general,2018,2018-09-08,2018-09-11,False
2529,Joe Donnelly,43.0,1955-09-29,M,Democrat,1.0,general,2018,2018-08-26,2018-08-29,False
2530,Joe Donnelly,44.0,1955-09-29,M,Democrat,1.0,general,2018,2018-08-26,2018-08-29,False
2531,Joe Donnelly,48.0,1955-09-29,M,Democrat,1.0,general,2018,2018-08-26,2018-08-29,False
2532,Joe Donnelly,49.0,1955-09-29,M,Democrat,1.0,general,2018,2018-08-26,2018-08-29,False
2533,Joe Donnelly,50.7,1955-09-29,M,Democrat,1.0,general,2018,2018-07-31,2018-08-07,False
2534,Joe Donnelly,47.0,1955-09-29,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2535,Joe Donnelly,46.0,1955-09-29,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2536,Joe Donnelly,48.0,1955-09-29,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2537,Joe Donnelly,44.0,1955-09-29,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2538,Joe Donnelly,46.0,1955-09-29,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2539,Joe Donnelly,46.0,1955-09-29,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2540,Joe Donnelly,46.0,1955-09-29,M,Democrat,1.0,general,2018,2018-05-10,2018-05-15,False
2541,Mike Braun,42.9,1954-03-24,M,Republican,1.0,general,2018,2018-11-03,2018-11-05,False
2542,Mike Braun,40.5,1954-03-24,M,Republican,1.0,general,2018,2018-11-02,2018-11-04,False
2543,Mike Braun,42.4,1954-03-24,M,Republican,1.0,general,2018,2018-11-01,2018-11-03,False
2544,Mike Braun,42.0,1954-03-24,M,Republican,1.0,general,2018,2018-10-31,2018-11-02,False
2545,Mike Braun,43.1,1954-03-24,M,Republican,1.0,general,2018,2018-10-30,2018-11-01,False
2546,Mike Braun,42.0,1954-03-24,M,Republican,1.0,general,2018,2018-10-26,2018-11-01,False
2547,Mike Braun,43.1,1954-03-24,M,Republican,1.0,general,2018,2018-10-29,2018-10-31,False
2548,Mike Braun,42.0,1954-03-24,M,Republican,1.0,general,2018,2018-10-25,2018-10-31,False
2549,Mike Braun,38.0,1954-03-24,M,Republican,1.0,general,2018,2018-10-27,2018-10-30,False
2550,Mike Braun,38.0,1954-03-24,M,Republican,1.0,general,2018,2018-10-27,2018-10-30,False
2551,Mike Braun,42.1,1954-03-24,M,Republican,1.0,general,2018,2018-10-24,2018-10-30,False
2552,Mike Braun,40.0,1954-03-24,M,Republican,1.0,general,2018,2018-10-24,2018-10-28,False
2553,Mike Braun,46.0,1954-03-24,M,Republican,1.0,general,2018,2018-10-24,2018-10-28,False
2554,Mike Braun,42.0,1954-03-24,M,Republican,1.0,general,2018,2018-10-24,2018-10-28,False
2555,Mike Braun,45.0,1954-03-24,M,Republican,1.0,general,2018,2018-10-24,2018-10-28,False
2556,Mike Braun,49.1,1954-03-24,M,Republican,1.0,general,2018,2018-10-26,2018-10-27,False
2557,Mike Braun,46.0,1954-03-24,M,Republican,1.0,general,2018,2018-10-23,2018-10-26,False
2558,Mike Braun,47.0,1954-03-24,M,Republican,1.0,general,2018,2018-10-15,2018-10-20,False
2559,Mike Braun,44.0,1954-03-24,M,Republican,1.0,general,2018,2018-10-14,2018-10-17,False
2560,Mike Braun,40.0,1954-03-24,M,Republican,1.0,general,2018,2018-10-12,2018-10-16,False
2561,Mike Braun,40.0,1954-03-24,M,Republican,1.0,general,2018,2018-10-12,2018-10-16,False
2562,Mike Braun,45.0,1954-03-24,M,Republican,1.0,general,2018,2018-10-13,2018-10-15,False
2563,Mike Braun,44.0,1954-03-24,M,Republican,1.0,general,2018,2018-10-07,2018-10-10,False
2564,Mike Braun,43.0,1954-03-24,M,Republican,1.0,general,2018,2018-09-30,2018-10-03,False
2565,Mike Braun,41.0,1954-03-24,M,Republican,1.0,general,2018,2018-09-29,2018-10-02,False
2566,Mike Braun,40.0,1954-03-24,M,Republican,1.0,general,2018,2018-09-29,2018-10-02,False
2567,Mike Braun,43.4,1954-03-24,M,Republican,1.0,general,2018,2018-09-12,2018-09-19,False
2568,Mike Braun,34.0,1954-03-24,M,Republican,1.0,general,2018,2018-09-12,2018-09-19,False
2569,Mike Braun,45.0,1954-03-24,M,Republican,1.0,general,2018,2018-09-08,2018-09-11,False
2570,Mike Braun,41.0,1954-03-24,M,Republican,1.0,general,2018,2018-09-08,2018-09-11,False
2571,Mike Braun,40.0,1954-03-24,M,Republican,1.0,general,2018,2018-08-26,2018-08-29,False
2572,Mike Braun,41.0,1954-03-24,M,Republican,1.0,general,2018,2018-08-26,2018-08-29,False
2573,Mike Braun,42.0,1954-03-24,M,Republican,1.0,general,2018,2018-08-26,2018-08-29,False
2574,Mike Braun,43.0,1954-03-24,M,Republican,1.0,general,2018,2018-08-26,2018-08-29,False
2575,Mike Braun,38.6,1954-03-24,M,Republican,1.0,general,2018,2018-07-31,2018-08-07,False
2576,Mike Braun,49.0,1954-03-24,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,False
2577,Mike Braun,51.0,1954-03-24,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,False
2578,Mike Braun,49.0,1954-03-24,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,False
2579,Mike Braun,52.0,1954-03-24,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,False
2580,Mike Braun,51.0,1954-03-24,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,False
2581,Mike Braun,51.0,1954-03-24,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,False
2582,Mike Braun,47.0,1954-03-24,M,Republican,1.0,general,2018,2018-05-10,2018-05-15,False
