full_name,pct,birthday,gender,party,senate_class,stage,cycle,start_date,end_date,age,Emotion (Majority),Race (Majority),Valence (Mean)
raphael g. warnock,51.0,1969-07-23,M,Democrat,3.0,runoff,2020,2020-10-23,2020-10-27,55,happy,black,27.55499914118782
raphael g. warnock,50.0,1969-07-23,M,Democrat,3.0,general,2022,2022-09-30,2022-10-04,55,happy,black,27.55499914118782
raphael g. warnock,46.4,1969-07-23,M,Democrat,3.0,general,2022,2022-09-25,2022-10-04,55,happy,black,27.55499914118782
raphael g. warnock,51.0,1969-07-23,M,Democrat,3.0,runoff,2020,2020-10-23,2020-10-27,55,happy,black,27.55499914118782
raphael g. warnock,45.6,1969-07-23,M,Democrat,3.0,runoff,2020,2020-11-10,2020-11-10,55,happy,black,27.55499914118782
raphael g. warnock,48.0,1969-07-23,M,Democrat,3.0,runoff,2020,2020-11-08,2020-11-09,55,happy,black,27.55499914118782
raphael g. warnock,37.8,1969-07-23,M,Democrat,3.0,jungle primary,2020,2020-11-01,2020-11-01,55,happy,black,27.55499914118782
raphael g. warnock,41.0,1969-07-23,M,Democrat,3.0,jungle primary,2020,2020-10-27,2020-11-01,55,happy,black,27.55499914118782
raphael g. warnock,48.0,1969-07-23,M,Democrat,3.0,general,2022,2022-01-19,2022-01-24,55,happy,black,27.55499914118782
raphael g. warnock,36.9,1969-07-23,M,Democrat,3.0,jungle primary,2020,2020-10-28,2020-10-28,55,happy,black,27.55499914118782
raphael g. warnock,46.0,1969-07-23,M,Democrat,3.0,jungle primary,2020,2020-10-27,2020-10-28,55,happy,black,27.55499914118782
raphael g. warnock,41.0,1969-07-23,M,Democrat,3.0,jungle primary,2020,2020-10-23,2020-10-27,55,happy,black,27.55499914118782
raphael g. warnock,49.0,1969-07-23,M,Democrat,3.0,runoff,2020,2020-10-23,2020-10-27,55,happy,black,27.55499914118782
raphael g. warnock,41.0,1969-07-23,M,Democrat,3.0,jungle primary,2020,2020-10-23,2020-10-27,55,happy,black,27.55499914118782
raphael g. warnock,42.0,1969-07-23,M,Democrat,3.0,jungle primary,2020,2020-10-23,2020-10-27,55,happy,black,27.55499914118782
raphael g. warnock,37.9,1969-07-23,M,Democrat,3.0,jungle primary,2020,2020-10-29,2020-10-31,55,happy,black,27.55499914118782
richard blumenthal,51.0,1946-02-13,M,Democrat,3.0,general,2022,2022-05-10,2022-05-11,78,happy,white,33.3983708057631
richard blumenthal,52.2,1946-02-13,M,Democrat,3.0,general,2022,2022-05-10,2022-05-11,78,happy,white,33.3983708057631
richard blumenthal,50.4,1946-02-13,M,Democrat,3.0,general,2022,2022-05-10,2022-05-11,78,happy,white,33.3983708057631
richard blumenthal,45.2,1946-02-13,M,Democrat,3.0,general,2022,2022-07-26,2022-07-27,78,happy,white,33.3983708057631
richard blumenthal,57.0,1946-02-13,M,Democrat,3.0,general,2022,2022-09-15,2022-09-19,78,happy,white,33.3983708057631
richard blumenthal,48.8,1946-02-13,M,Democrat,3.0,general,2022,2022-09-07,2022-09-09,78,happy,white,33.3983708057631
richard blumenthal,53.0,1946-02-13,M,Democrat,3.0,general,2022,2022-09-15,2022-09-21,78,happy,white,33.3983708057631
richard blumenthal,51.0,1946-02-13,M,Democrat,3.0,general,2022,2022-09-15,2022-09-21,78,happy,white,33.3983708057631
richard blumenthal,49.0,1946-02-13,M,Democrat,3.0,general,2022,2022-10-10,2022-10-13,78,happy,white,33.3983708057631
richard blumenthal,51.0,1946-02-13,M,Democrat,3.0,general,2022,2022-10-24,2022-10-26,78,happy,white,33.3983708057631
richard blumenthal,45.2,1946-02-13,M,Democrat,3.0,general,2022,2022-07-26,2022-07-27,78,happy,white,33.3983708057631
richard blumenthal,56.0,1946-02-13,M,Democrat,3.0,general,2022,2022-10-19,2022-10-23,78,happy,white,33.3983708057631
richard blumenthal,54.0,1946-02-13,M,Democrat,3.0,general,2022,2022-10-19,2022-10-21,78,happy,white,33.3983708057631
richard j. durbin,52.0,1944-11-21,M,Democrat,2.0,general,2020,2020-10-31,2020-11-01,80,neutral,white,-36.13230847400164
richard j. durbin,50.6,1944-11-21,M,Democrat,2.0,general,2020,2020-10-29,2020-11-01,80,neutral,white,-36.13230847400164
richard j. durbin,44.3,1944-11-21,M,Democrat,2.0,general,2020,2019-09-04,2019-09-04,80,neutral,white,-36.13230847400164
rick scott,48.6,1952-12-01,M,Republican,1.0,general,2018,2018-10-15,2018-10-16,72,angry,white,-48.6986344276481
rick scott,39.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-17,2018-10-25,72,angry,white,-48.6986344276481
rick scott,45.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-22,2018-10-23,72,angry,white,-48.6986344276481
rick scott,45.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-16,2018-10-23,72,angry,white,-48.6986344276481
rick scott,38.4,1952-12-01,M,Republican,1.0,general,2018,2018-10-16,2018-10-22,72,angry,white,-48.6986344276481
rick scott,48.6,1952-12-01,M,Republican,1.0,general,2018,2018-10-20,2018-10-21,72,angry,white,-48.6986344276481
rick scott,41.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-18,2018-10-21,72,angry,white,-48.6986344276481
rick scott,42.3,1952-12-01,M,Republican,1.0,general,2018,2018-10-18,2018-10-21,72,angry,white,-48.6986344276481
rick scott,46.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-17,2018-10-21,72,angry,white,-48.6986344276481
rick scott,47.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-17,2018-10-20,72,angry,white,-48.6986344276481
rick scott,44.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-17,2018-10-25,72,angry,white,-48.6986344276481
rick scott,45.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-16,2018-10-20,72,angry,white,-48.6986344276481
rick scott,51.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-14,2018-10-18,72,angry,white,-48.6986344276481
rick scott,45.97,1952-12-01,M,Republican,1.0,general,2018,2018-10-01,2018-10-05,72,angry,white,-48.6986344276481
rick scott,45.0,1952-12-01,M,Republican,1.0,general,2018,2018-09-19,2018-10-02,72,angry,white,-48.6986344276481
rick scott,46.7,1952-12-01,M,Republican,1.0,general,2018,2018-09-29,2018-09-30,72,angry,white,-48.6986344276481
rick scott,44.0,1952-12-01,M,Republican,1.0,general,2018,2018-09-28,2018-09-30,72,angry,white,-48.6986344276481
rick scott,44.6,1952-12-01,M,Republican,1.0,general,2018,2018-09-27,2018-09-30,72,angry,white,-48.6986344276481
rick scott,44.0,1952-12-01,M,Republican,1.0,general,2018,2018-09-17,2018-09-30,72,angry,white,-48.6986344276481
rick scott,46.0,1952-12-01,M,Republican,1.0,general,2018,2018-09-24,2018-09-27,72,angry,white,-48.6986344276481
rick scott,46.0,1952-12-01,M,Republican,1.0,general,2018,2018-09-20,2018-09-24,72,angry,white,-48.6986344276481
rick scott,43.0,1952-12-01,M,Republican,1.0,general,2018,2018-09-16,2018-09-20,72,angry,white,-48.6986344276481
rick scott,45.0,1952-12-01,M,Republican,1.0,general,2018,2018-09-16,2018-09-20,72,angry,white,-48.6986344276481
rick scott,45.0,1952-12-01,M,Republican,1.0,general,2018,2018-09-17,2018-09-19,72,angry,white,-48.6986344276481
rick scott,45.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-16,2018-10-20,72,angry,white,-48.6986344276481
rick scott,46.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-23,2018-10-26,72,angry,white,-48.6986344276481
rick scott,37.85,1952-12-01,M,Republican,1.0,general,2018,2018-10-23,2018-10-27,72,angry,white,-48.6986344276481
rick scott,42.0,1952-12-01,M,Republican,1.0,general,2018,2018-09-13,2018-09-16,72,angry,white,-48.6986344276481
rick scott,46.9,1952-12-01,M,Republican,1.0,general,2018,2018-10-28,2018-10-30,72,angry,white,-48.6986344276481
rick scott,50.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-27,2018-10-30,72,angry,white,-48.6986344276481
rick scott,44.3,1952-12-01,M,Republican,1.0,general,2018,2018-10-24,2018-10-30,72,angry,white,-48.6986344276481
rick scott,48.3,1952-12-01,M,Republican,1.0,general,2018,2018-10-27,2018-10-29,72,angry,white,-48.6986344276481
rick scott,46.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-24,2018-10-29,72,angry,white,-48.6986344276481
rick scott,47.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-24,2018-10-29,72,angry,white,-48.6986344276481
rick scott,43.2,1952-12-01,M,Republican,1.0,general,2018,2018-10-25,2018-10-28,72,angry,white,-48.6986344276481
rick scott,44.36,1952-12-01,M,Republican,1.0,general,2018,2018-10-23,2018-10-27,72,angry,white,-48.6986344276481
rick scott,47.2,1952-12-01,M,Republican,1.0,general,2018,2018-10-29,2018-10-30,72,angry,white,-48.6986344276481
rick scott,47.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-25,2018-10-31,72,angry,white,-48.6986344276481
rick scott,42.8,1952-12-01,M,Republican,1.0,general,2018,2018-10-25,2018-10-31,72,angry,white,-48.6986344276481
rick scott,49.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-28,2018-10-31,72,angry,white,-48.6986344276481
rick scott,48.2,1952-12-01,M,Republican,1.0,general,2018,2018-10-29,2018-10-31,72,angry,white,-48.6986344276481
rick scott,47.4,1952-12-01,M,Republican,1.0,general,2018,2018-10-30,2018-10-31,72,angry,white,-48.6986344276481
rick scott,48.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-26,2018-11-01,72,angry,white,-48.6986344276481
rick scott,49.6,1952-12-01,M,Republican,1.0,general,2018,2018-10-30,2018-11-01,72,angry,white,-48.6986344276481
rick scott,47.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-29,2018-11-02,72,angry,white,-48.6986344276481
rick scott,45.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-30,2018-11-02,72,angry,white,-48.6986344276481
rick scott,46.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-30,2018-11-02,72,angry,white,-48.6986344276481
rick scott,48.1,1952-12-01,M,Republican,1.0,general,2018,2018-10-31,2018-11-02,72,angry,white,-48.6986344276481
rick scott,49.1,1952-12-01,M,Republican,1.0,general,2018,2018-11-01,2018-11-02,72,angry,white,-48.6986344276481
rick scott,48.0,1952-12-01,M,Republican,1.0,general,2018,2018-11-01,2018-11-02,72,angry,white,-48.6986344276481
rick scott,46.0,1952-12-01,M,Republican,1.0,general,2018,2018-11-01,2018-11-03,72,angry,white,-48.6986344276481
rick scott,46.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-23,2018-10-26,72,angry,white,-48.6986344276481
rick scott,46.0,1952-12-01,M,Republican,1.0,general,2018,2018-09-05,2018-09-12,72,angry,white,-48.6986344276481
rick scott,46.0,1952-12-01,M,Republican,1.0,general,2018,2018-09-19,2018-09-24,72,angry,white,-48.6986344276481
rick scott,44.0,1952-12-01,M,Republican,1.0,general,2018,2018-09-10,2018-09-11,72,angry,white,-48.6986344276481
rick scott,44.9,1952-12-01,M,Republican,1.0,general,2018,2018-11-01,2018-11-03,72,angry,white,-48.6986344276481
rick scott,47.1,1952-12-01,M,Republican,1.0,general,2018,2018-11-01,2018-11-03,72,angry,white,-48.6986344276481
rick scott,44.0,1952-12-01,M,Republican,1.0,general,2018,2018-10-29,2018-11-04,72,angry,white,-48.6986344276481
rick scott,49.1,1952-12-01,M,Republican,1.0,general,2018,2018-11-02,2018-11-04,72,angry,white,-48.6986344276481
rick scott,38.0,1952-12-01,M,Republican,1.0,general,2018,2018-09-05,2018-09-12,72,angry,white,-48.6986344276481
rick scott,48.2,1952-12-01,M,Republican,1.0,general,2018,2018-11-03,2018-11-05,72,angry,white,-48.6986344276481
rick scott,49.0,1952-12-01,M,Republican,1.0,general,2018,2018-11-04,2018-11-05,72,angry,white,-48.6986344276481
rick scott,44.0,1952-12-01,M,Republican,1.0,general,2018,2018-04-10,2018-04-11,72,angry,white,-48.6986344276481
rick scott,40.0,1952-12-01,M,Republican,1.0,general,2018,2018-02-26,2018-03-19,72,angry,white,-48.6986344276481
rick scott,47.0,1952-12-01,M,Republican,1.0,general,2018,2018-03-10,2018-03-13,72,angry,white,-48.6986344276481
rick scott,43.3,1952-12-01,M,Republican,1.0,general,2018,2018-03-01,2018-03-07,72,angry,white,-48.6986344276481
rick scott,45.0,1952-12-01,M,Republican,1.0,general,2018,2018-05-04,2018-05-07,72,angry,white,-48.6986344276481
rick scott,43.0,1952-12-01,M,Republican,1.0,general,2018,2018-02-12,2018-03-05,72,angry,white,-48.6986344276481
rick scott,38.0,1952-12-01,M,Republican,1.0,general,2018,2018-02-23,2018-02-25,72,angry,white,-48.6986344276481
rick scott,41.6,1952-12-01,M,Republican,1.0,general,2018,2018-02-18,2018-02-24,72,angry,white,-48.6986344276481
rick scott,40.0,1952-12-01,M,Republican,1.0,general,2018,2018-02-01,2018-02-18,72,angry,white,-48.6986344276481
rick scott,44.0,1952-12-01,M,Republican,1.0,general,2018,2018-02-01,2018-02-04,72,angry,white,-48.6986344276481
rick scott,42.0,1952-12-01,M,Republican,1.0,general,2018,2018-01-29,2018-02-04,72,angry,white,-48.6986344276481
rick scott,44.0,1952-12-01,M,Republican,1.0,general,2018,2018-01-30,2018-02-01,72,angry,white,-48.6986344276481
rick scott,35.09,1952-12-01,M,Republican,1.0,general,2018,2018-01-09,2018-01-10,72,angry,white,-48.6986344276481
rick scott,39.0,1952-12-01,M,Republican,1.0,general,2018,2017-12-19,2017-12-24,72,angry,white,-48.6986344276481
rick scott,41.8,1952-12-01,M,Republican,1.0,general,2018,2017-11-19,2017-11-24,72,angry,white,-48.6986344276481
rick scott,44.0,1952-12-01,M,Republican,1.0,general,2024,2024-02-29,2024-03-01,72,angry,white,-48.6986344276481
rick scott,45.0,1952-12-01,M,Republican,1.0,general,2024,2023-06-27,2023-06-29,72,angry,white,-48.6986344276481
rick scott,42.0,1952-12-01,M,Republican,1.0,general,2018,2018-02-23,2018-02-26,72,angry,white,-48.6986344276481
rick scott,44.0,1952-12-01,M,Republican,1.0,general,2018,2018-05-04,2018-05-07,72,angry,white,-48.6986344276481
rick scott,46.2,1952-12-01,M,Republican,1.0,general,2018,2018-11-03,2018-11-04,72,angry,white,-48.6986344276481
rick scott,39.5,1952-12-01,M,Republican,1.0,general,2018,2018-05-25,2018-05-31,72,angry,white,-48.6986344276481
rick scott,46.0,1952-12-01,M,Republican,1.0,general,2018,2018-09-07,2018-09-09,72,angry,white,-48.6986344276481
rick scott,49.0,1952-12-01,M,Republican,1.0,general,2018,2018-08-30,2018-09-03,72,angry,white,-48.6986344276481
rick scott,45.0,1952-12-01,M,Republican,1.0,general,2018,2018-08-29,2018-08-30,72,angry,white,-48.6986344276481
rick scott,47.3,1952-12-01,M,Republican,1.0,general,2018,2018-08-29,2018-08-30,72,angry,white,-48.6986344276481
rick scott,40.0,1952-12-01,M,Republican,1.0,general,2018,2018-05-29,2018-05-30,72,angry,white,-48.6986344276481
rick scott,45.0,1952-12-01,M,Republican,1.0,general,2018,2018-08-16,2018-08-20,72,angry,white,-48.6986344276481
rick scott,40.4,1952-12-01,M,Republican,1.0,general,2018,2018-08-10,2018-08-16,72,angry,white,-48.6986344276481
rick scott,47.0,1952-12-01,M,Republican,1.0,general,2018,2018-07-24,2018-07-25,72,angry,white,-48.6986344276481
rick scott,44.0,1952-12-01,M,Republican,1.0,general,2018,2018-07-20,2018-07-21,72,angry,white,-48.6986344276481
rick scott,43.0,1952-12-01,M,Republican,1.0,general,2018,2018-07-13,2018-07-14,72,angry,white,-48.6986344276481
rick scott,49.0,1952-12-01,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,72,angry,white,-48.6986344276481
rick scott,47.0,1952-12-01,M,Republican,1.0,general,2018,2018-08-29,2018-08-30,72,angry,white,-48.6986344276481
rick scott,51.0,1952-12-01,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,72,angry,white,-48.6986344276481
rick scott,52.0,1952-12-01,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,72,angry,white,-48.6986344276481
rick scott,51.0,1952-12-01,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,72,angry,white,-48.6986344276481
rick scott,53.0,1952-12-01,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,72,angry,white,-48.6986344276481
rick scott,51.0,1952-12-01,M,Republican,1.0,general,2018,2018-06-11,2018-07-02,72,angry,white,-48.6986344276481
rick scott,42.0,1952-12-01,M,Republican,1.0,general,2018,2018-06-19,2018-06-22,72,angry,white,-48.6986344276481
rick scott,46.0,1952-12-01,M,Republican,1.0,general,2018,2018-06-19,2018-06-22,72,angry,white,-48.6986344276481
rick scott,45.0,1952-12-01,M,Republican,1.0,general,2018,2018-06-17,2018-06-21,72,angry,white,-48.6986344276481
rick scott,48.0,1952-12-01,M,Republican,1.0,general,2018,2018-05-25,2018-06-04,72,angry,white,-48.6986344276481
rick scott,40.0,1952-12-01,M,Republican,1.0,general,2018,2018-05-31,2018-06-15,72,angry,white,-48.6986344276481
rick scott,46.0,1952-12-01,M,Republican,1.0,general,2018,2018-06-18,2018-06-19,72,angry,white,-48.6986344276481
robert menendez,53.0,1954-01-01,M,Democrat,1.0,general,2018,2018-09-25,2018-10-02,70,happy,white,70.12972175766451
robert menendez,49.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-02,2018-10-05,70,happy,white,70.12972175766451
robert menendez,42.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-06,2018-10-09,70,happy,white,70.12972175766451
robert menendez,51.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-11,2018-10-15,70,happy,white,70.12972175766451
robert menendez,50.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-11,2018-10-15,70,happy,white,70.12972175766451
robert menendez,42.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-13,2018-10-17,70,happy,white,70.12972175766451
robert menendez,49.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-11,2018-10-15,70,happy,white,70.12972175766451
robert menendez,51.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-10,2018-10-16,70,happy,white,70.12972175766451
robert menendez,51.3,1954-01-01,M,Democrat,1.0,general,2018,2018-10-25,2018-10-31,70,happy,white,70.12972175766451
robert menendez,48.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-12,2018-10-19,70,happy,white,70.12972175766451
robert menendez,51.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-12,2018-10-19,70,happy,white,70.12972175766451
robert menendez,47.3,1954-01-01,M,Democrat,1.0,general,2018,2018-10-24,2018-10-26,70,happy,white,70.12972175766451
robert menendez,54.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-27,2018-10-29,70,happy,white,70.12972175766451
robert menendez,52.0,1954-01-01,M,Democrat,1.0,general,2018,2018-09-29,2018-10-01,70,happy,white,70.12972175766451
robert menendez,37.0,1954-01-01,M,Democrat,1.0,general,2018,2018-09-26,2018-09-30,70,happy,white,70.12972175766451
robert menendez,40.0,1954-01-01,M,Democrat,1.0,general,2018,2018-08-14,2018-08-15,70,happy,white,70.12972175766451
robert menendez,45.3,1954-01-01,M,Democrat,1.0,general,2018,2018-09-19,2018-09-27,70,happy,white,70.12972175766451
robert menendez,55.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-29,2018-11-04,70,happy,white,70.12972175766451
robert menendez,43.0,1954-01-01,M,Democrat,1.0,general,2018,2018-09-26,2018-09-30,70,happy,white,70.12972175766451
robert menendez,24.0,1954-01-01,M,Democrat,1.0,general,2024,2023-09-26,2023-09-27,70,happy,white,70.12972175766451
robert menendez,49.0,1954-01-01,M,Democrat,1.0,general,2018,2018-03-08,2018-03-12,70,happy,white,70.12972175766451
robert menendez,51.0,1954-01-01,M,Democrat,1.0,general,2018,2018-11-02,2018-11-04,70,happy,white,70.12972175766451
robert menendez,28.0,1954-01-01,M,Democrat,1.0,general,2018,2018-05-16,2018-05-21,70,happy,white,70.12972175766451
robert menendez,43.0,1954-01-01,M,Democrat,1.0,general,2018,2018-07-06,2018-07-10,70,happy,white,70.12972175766451
robert menendez,43.0,1954-01-01,M,Democrat,1.0,general,2018,2018-08-15,2018-08-20,70,happy,white,70.12972175766451
robert menendez,53.0,1954-01-01,M,Democrat,1.0,general,2018,2018-04-06,2018-04-10,70,happy,white,70.12972175766451
roger f. wicker,48.0,1951-07-05,M,Republican,1.0,general,2018,2018-11-02,2018-11-04,73,angry,white,-40.68411582742755
roger f. wicker,57.0,1951-07-05,M,Republican,1.0,general,2018,2018-10-13,2018-10-18,73,angry,white,-40.68411582742755
roger f. wicker,54.0,1951-07-05,M,Republican,1.0,general,2018,2018-10-13,2018-10-18,73,angry,white,-40.68411582742755
roger f. wicker,43.0,1951-07-05,M,Republican,1.0,general,2018,2018-09-09,2018-09-24,73,angry,white,-40.68411582742755
roger f. wicker,53.25,1951-07-05,M,Republican,1.0,general,2018,2018-07-30,2018-07-31,73,angry,white,-40.68411582742755
roger f. wicker,48.1,1951-07-05,M,Republican,1.0,general,2018,2018-04-10,2018-04-11,73,angry,white,-40.68411582742755
roger f. wicker,60.0,1951-07-05,M,Republican,1.0,general,2018,2018-10-13,2018-10-18,73,angry,white,-40.68411582742755
roger f. wicker,57.0,1951-07-05,M,Republican,1.0,general,2018,2018-10-13,2018-10-18,73,angry,white,-40.68411582742755
roger marshall,47.0,1960-08-09,M,Republican,2.0,general,2020,2020-10-25,2020-10-27,64,happy,white,7.087163597306109
roger marshall,46.0,1960-08-09,M,Republican,2.0,general,2020,2020-05-17,2020-05-19,64,happy,white,7.087163597306109
roger marshall,42.0,1960-08-09,M,Republican,2.0,general,2020,2020-05-30,2020-06-01,64,happy,white,7.087163597306109
roger marshall,43.0,1960-08-09,M,Republican,2.0,general,2020,2020-08-05,2020-08-06,64,happy,white,7.087163597306109
roger marshall,46.0,1960-08-09,M,Republican,2.0,general,2020,2020-08-05,2020-08-09,64,happy,white,7.087163597306109
roger marshall,43.0,1960-08-09,M,Republican,2.0,general,2020,2020-09-15,2020-09-16,64,happy,white,7.087163597306109
roger marshall,42.0,1960-08-09,M,Republican,2.0,general,2020,2020-09-14,2020-09-19,64,happy,white,7.087163597306109
roger marshall,40.0,1960-08-09,M,Republican,2.0,general,2020,2020-09-14,2020-09-19,64,happy,white,7.087163597306109
roger marshall,43.0,1960-08-09,M,Republican,2.0,general,2020,2020-09-24,2020-09-27,64,happy,white,7.087163597306109
roger marshall,50.0,1960-08-09,M,Republican,2.0,general,2020,2020-09-26,2020-09-29,64,happy,white,7.087163597306109
roger marshall,41.87,1960-08-09,M,Republican,2.0,general,2020,2020-09-29,2020-09-30,64,happy,white,7.087163597306109
roger marshall,47.0,1960-08-09,M,Republican,2.0,general,2020,2020-03-10,2020-03-11,64,happy,white,7.087163597306109
roger marshall,51.0,1960-08-09,M,Republican,2.0,general,2020,2020-10-18,2020-10-20,64,happy,white,7.087163597306109
roger marshall,43.0,1960-08-09,M,Republican,2.0,general,2020,2020-10-19,2020-10-20,64,happy,white,7.087163597306109
roger marshall,47.03,1960-08-09,M,Republican,2.0,general,2020,2020-10-25,2020-10-27,64,happy,white,7.087163597306109
roger marshall,45.0,1960-08-09,M,Republican,2.0,general,2020,2020-10-25,2020-10-27,64,happy,white,7.087163597306109
roger marshall,51.0,1960-08-09,M,Republican,2.0,general,2020,2020-10-27,2020-11-01,64,happy,white,7.087163597306109
roger marshall,46.0,1960-08-09,M,Republican,2.0,general,2020,2020-10-18,2020-10-20,64,happy,white,7.087163597306109
ron johnson,47.7,1955-04-08,M,Republican,3.0,general,2022,2022-09-16,2022-09-18,69,happy,white,10.692536417088064
ron johnson,47.0,1955-04-08,M,Republican,3.0,general,2022,2022-09-14,2022-09-15,69,happy,white,10.692536417088064
ron johnson,49.0,1955-04-08,M,Republican,3.0,general,2022,2022-09-11,2022-09-13,69,happy,white,10.692536417088064
ron johnson,49.0,1955-04-08,M,Republican,3.0,general,2022,2022-09-06,2022-09-11,69,happy,white,10.692536417088064
ron johnson,46.0,1955-04-08,M,Republican,3.0,general,2022,2022-08-12,2022-08-16,69,happy,white,10.692536417088064
ron johnson,47.1,1955-04-08,M,Republican,3.0,general,2022,2022-08-22,2022-08-25,69,happy,white,10.692536417088064
ron johnson,44.0,1955-04-08,M,Republican,3.0,general,2022,2022-08-10,2022-08-15,69,happy,white,10.692536417088064
ron johnson,45.0,1955-04-08,M,Republican,3.0,general,2022,2022-08-10,2022-08-15,69,happy,white,10.692536417088064
ron johnson,44.0,1955-04-08,M,Republican,3.0,general,2022,2022-06-14,2022-06-20,69,happy,white,10.692536417088064
ron johnson,48.0,1955-04-08,M,Republican,3.0,general,2022,2022-09-06,2022-09-11,69,happy,white,10.692536417088064
ron johnson,48.7,1955-04-08,M,Republican,3.0,general,2022,2022-09-15,2022-09-19,69,happy,white,10.692536417088064
ron johnson,48.0,1955-04-08,M,Republican,3.0,general,2022,2022-09-22,2022-09-26,69,happy,white,10.692536417088064
ron johnson,51.0,1955-04-08,M,Republican,3.0,general,2022,2022-09-18,2022-09-25,69,happy,white,10.692536417088064
ron johnson,47.0,1955-04-08,M,Republican,3.0,general,2022,2022-09-26,2022-09-27,69,happy,white,10.692536417088064
ron johnson,50.0,1955-04-08,M,Republican,3.0,general,2022,2022-10-03,2022-10-07,69,happy,white,10.692536417088064
ron johnson,47.0,1955-04-08,M,Republican,3.0,general,2022,2022-10-03,2022-10-09,69,happy,white,10.692536417088064
ron johnson,52.0,1955-04-08,M,Republican,3.0,general,2022,2022-10-03,2022-10-09,69,happy,white,10.692536417088064
ron johnson,51.0,1955-04-08,M,Republican,3.0,general,2022,2022-10-14,2022-10-22,69,happy,white,10.692536417088064
ron johnson,43.0,1955-04-08,M,Republican,3.0,general,2022,2022-06-14,2022-06-20,69,happy,white,10.692536417088064
ron johnson,47.0,1955-04-08,M,Republican,3.0,general,2022,2022-10-07,2022-10-11,69,happy,white,10.692536417088064
ron johnson,48.0,1955-04-08,M,Republican,3.0,general,2022,2022-10-11,2022-10-15,69,happy,white,10.692536417088064
ron johnson,50.0,1955-04-08,M,Republican,3.0,general,2022,2022-10-13,2022-10-17,69,happy,white,10.692536417088064
ron johnson,45.0,1955-04-08,M,Republican,3.0,general,2022,2022-10-13,2022-10-17,69,happy,white,10.692536417088064
ron johnson,50.0,1955-04-08,M,Republican,3.0,general,2022,2022-09-20,2022-09-23,69,happy,white,10.692536417088064
ron johnson,45.0,1955-04-08,M,Republican,3.0,general,2022,2022-06-14,2022-06-20,69,happy,white,10.692536417088064
ron johnson,49.0,1955-04-08,M,Republican,3.0,general,2022,2022-09-10,2022-09-13,69,happy,white,10.692536417088064
ron johnson,43.0,1955-04-08,M,Republican,3.0,general,2022,2021-09-08,2021-09-11,69,happy,white,10.692536417088064
ron johnson,50.0,1955-04-08,M,Republican,3.0,general,2022,2022-11-04,2022-11-07,69,happy,white,10.692536417088064
ron johnson,53.0,1955-04-08,M,Republican,3.0,general,2022,2022-11-04,2022-11-06,69,happy,white,10.692536417088064
ron johnson,53.0,1955-04-08,M,Republican,3.0,general,2022,2022-11-02,2022-11-05,69,happy,white,10.692536417088064
ron johnson,48.0,1955-04-08,M,Republican,3.0,general,2022,2022-10-24,2022-11-01,69,happy,white,10.692536417088064
ron johnson,50.0,1955-04-08,M,Republican,3.0,general,2022,2022-10-24,2022-11-01,69,happy,white,10.692536417088064
ron johnson,43.0,1955-04-08,M,Republican,3.0,general,2022,2022-06-14,2022-06-20,69,happy,white,10.692536417088064
ron johnson,50.1,1955-04-08,M,Republican,3.0,general,2022,2022-11-02,2022-11-04,69,happy,white,10.692536417088064
ron johnson,47.0,1955-04-08,M,Republican,3.0,general,2022,2022-10-27,2022-10-31,69,happy,white,10.692536417088064
